participant,img,selected,time,group,condition,item,trial,type
53aa8e47c872ae05b55b8fa286acd04a,sub-green_pepper-1.jpg,TRUE,1829,D,single,vegetable,critical,sub
53aa8e47c872ae05b55b8fa286acd04a,sub-green_pepper-2.jpg,TRUE,2406,D,single,vegetable,critical,sub
53aa8e47c872ae05b55b8fa286acd04a,basic-pepper-2.jpg,TRUE,5411,D,single,vegetable,critical,basic
53aa8e47c872ae05b55b8fa286acd04a,basic-pepper-3.jpg,TRUE,5777,D,single,vegetable,critical,basic
53aa8e47c872ae05b55b8fa286acd04a,sub-racecar-2.jpg,TRUE,2537,D,single,vehicle,critical,sub
53aa8e47c872ae05b55b8fa286acd04a,basic-car-3.jpg,TRUE,6941,D,single,vehicle,critical,basic
53aa8e47c872ae05b55b8fa286acd04a,basic-car-3.jpg,FALSE,7413,D,single,vehicle,critical,basic
53aa8e47c872ae05b55b8fa286acd04a,sub-racecar-1.jpg,TRUE,10217,D,single,vehicle,critical,sub
53aa8e47c872ae05b55b8fa286acd04a,basic-car-2.jpg,TRUE,11103,D,single,vehicle,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,sub-dalmatian-2.jpg,TRUE,5424,D,contrast,animal,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-dalmatian-1.jpg,TRUE,6711,D,contrast,animal,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-trex-1.jpg,TRUE,4510,D,contrast,beast,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-trex-2.jpg,TRUE,7759,D,contrast,beast,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-smart_phone-1.jpg,TRUE,5811,D,single,electronics,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-smart_phone-2.jpg,TRUE,6881,D,single,electronics,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,contrast-flip_phone-1.jpg,TRUE,7498,D,single,electronics,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,contrast-flip_phone-2.jpg,TRUE,8121,D,single,electronics,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,sub-red_apple-1.jpg,TRUE,3354,D,single,fruit,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-red_apple-2.jpg,TRUE,4527,D,single,fruit,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,basic-apple-1.jpg,TRUE,9336,D,single,fruit,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,contrast-green_apple-2.jpg,TRUE,10056,D,single,fruit,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,contrast-green_apple-1.jpg,TRUE,12476,D,single,fruit,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,basic-apple-3.jpg,TRUE,13166,D,single,fruit,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,basic-apple-2.jpg,TRUE,13768,D,single,fruit,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,sub-wooden_chair-2.jpg,TRUE,3475,D,contrast,furniture,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-wooden_chair-1.jpg,TRUE,5868,D,contrast,furniture,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-gooseneck_lamp-2.jpg,TRUE,3594,D,contrast,light,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-gooseneck_lamp-1.jpg,TRUE,5717,D,contrast,light,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-green_pepper-1.jpg,TRUE,2780,D,single,vegetable,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,contrast-red_pepper-2.jpg,TRUE,3502,D,single,vegetable,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,sub-green_pepper-2.jpg,TRUE,4922,D,single,vegetable,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,basic-pepper-1.jpg,TRUE,5634,D,single,vegetable,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,contrast-red_pepper-1.jpg,TRUE,6566,D,single,vegetable,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,basic-pepper-2.jpg,TRUE,7648,D,single,vegetable,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,basic-pepper-3.jpg,TRUE,9584,D,single,vegetable,critical,basic
ab2657c22e99857d1cbf33ef8d476f9d,sub-racecar-2.jpg,TRUE,4204,D,single,vehicle,critical,sub
ab2657c22e99857d1cbf33ef8d476f9d,sub-racecar-1.jpg,TRUE,5533,D,single,vehicle,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-dalmatian-1.jpg,TRUE,3790,C,single,animal,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-dalmatian-2.jpg,TRUE,5019,C,single,animal,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,contrast-corgi-2.jpg,TRUE,7884,C,single,animal,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,contrast-corgi-1.jpg,TRUE,8822,C,single,animal,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dog-1.jpg,TRUE,10352,C,single,animal,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dog-3.jpg,TRUE,11103,C,single,animal,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dog-2.jpg,TRUE,12440,C,single,animal,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dinosaur-2.jpg,TRUE,5752,C,single,beast,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dinosaur-3.jpg,TRUE,7301,C,single,beast,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,contrast-triceratops-2.jpg,TRUE,13967,C,single,beast,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-trex-2.jpg,TRUE,15504,C,single,beast,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-trex-1.jpg,TRUE,16471,C,single,beast,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,contrast-triceratops-1.jpg,TRUE,17308,C,single,beast,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-dinosaur-1.jpg,TRUE,21905,C,single,beast,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-smart_phone-1.jpg,TRUE,4879,C,contrast,electronics,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-smart_phone-2.jpg,TRUE,6047,C,contrast,electronics,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-red_apple-1.jpg,TRUE,3392,C,contrast,fruit,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-red_apple-2.jpg,TRUE,7731,C,contrast,fruit,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,contrast-office_chair-1.jpg,TRUE,2653,C,single,furniture,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,contrast-office_chair-2.jpg,TRUE,3683,C,single,furniture,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-chair-1.jpg,TRUE,4444,C,single,furniture,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-wooden_chair-2.jpg,TRUE,5080,C,single,furniture,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-wooden_chair-1.jpg,TRUE,5780,C,single,furniture,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,basic-chair-3.jpg,TRUE,7080,C,single,furniture,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-chair-2.jpg,TRUE,7978,C,single,furniture,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-gooseneck_lamp-2.jpg,TRUE,2042,C,single,light,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,contrast-desk_lamp-1.jpg,TRUE,3670,C,single,light,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-gooseneck_lamp-1.jpg,TRUE,11131,C,single,light,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,contrast-desk_lamp-2.jpg,TRUE,13497,C,single,light,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-green_pepper-2.jpg,TRUE,3387,C,contrast,vegetable,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-green_pepper-1.jpg,TRUE,4772,C,contrast,vegetable,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,basic-car-3.jpg,TRUE,2175,C,contrast,vehicle,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,basic-car-2.jpg,TRUE,3242,C,contrast,vehicle,critical,basic
61c0b0a2ed2e9397397e4f2b75874580,sub-racecar-1.jpg,TRUE,4573,C,contrast,vehicle,critical,sub
61c0b0a2ed2e9397397e4f2b75874580,sub-racecar-2.jpg,TRUE,9964,C,contrast,vehicle,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-dalmatian-2.jpg,TRUE,4507,C,single,animal,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-dalmatian-1.jpg,TRUE,5074,C,single,animal,critical,sub
08e9cf981e780a3e1ea3753b075dd617,basic-dog-3.jpg,TRUE,20546,C,single,animal,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-dog-1.jpg,TRUE,21034,C,single,animal,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-dog-2.jpg,TRUE,21610,C,single,animal,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-corgi-1.jpg,TRUE,22466,C,single,animal,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-corgi-2.jpg,TRUE,22810,C,single,animal,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-dinosaur-3.jpg,TRUE,1484,C,single,beast,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-triceratops-2.jpg,TRUE,4628,C,single,beast,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sub-trex-2.jpg,TRUE,5188,C,single,beast,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-trex-1.jpg,TRUE,5500,C,single,beast,critical,sub
08e9cf981e780a3e1ea3753b075dd617,basic-dinosaur-2.jpg,TRUE,9020,C,single,beast,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-triceratops-1.jpg,TRUE,10268,C,single,beast,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-dinosaur-1.jpg,TRUE,10876,C,single,beast,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sup-beast-1.jpg,TRUE,15412,C,single,beast,critical,sup
08e9cf981e780a3e1ea3753b075dd617,sup-beast-1.jpg,FALSE,17260,C,single,beast,critical,sup
08e9cf981e780a3e1ea3753b075dd617,sub-smart_phone-2.jpg,TRUE,2335,C,contrast,electronics,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-smart_phone-1.jpg,TRUE,8311,C,contrast,electronics,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-red_apple-2.jpg,TRUE,2473,C,contrast,fruit,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-red_apple-1.jpg,TRUE,3105,C,contrast,fruit,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-wooden_chair-1.jpg,TRUE,2582,C,single,furniture,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-wooden_chair-2.jpg,TRUE,3085,C,single,furniture,critical,sub
08e9cf981e780a3e1ea3753b075dd617,basic-chair-1.jpg,TRUE,5045,C,single,furniture,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-chair-2.jpg,TRUE,5717,C,single,furniture,critical,basic
08e9cf981e780a3e1ea3753b075dd617,basic-chair-3.jpg,TRUE,6061,C,single,furniture,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-office_chair-1.jpg,TRUE,6613,C,single,furniture,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-office_chair-2.jpg,TRUE,8958,C,single,furniture,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sub-gooseneck_lamp-2.jpg,TRUE,1131,C,single,light,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-gooseneck_lamp-1.jpg,TRUE,2788,C,single,light,critical,sub
08e9cf981e780a3e1ea3753b075dd617,contrast-desk_lamp-1.jpg,TRUE,4812,C,single,light,critical,basic
08e9cf981e780a3e1ea3753b075dd617,contrast-desk_lamp-2.jpg,TRUE,6203,C,single,light,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sub-green_pepper-2.jpg,TRUE,2098,C,contrast,vegetable,critical,sub
08e9cf981e780a3e1ea3753b075dd617,sub-green_pepper-1.jpg,TRUE,6098,C,contrast,vegetable,critical,sub
08e9cf981e780a3e1ea3753b075dd617,basic-car-3.jpg,TRUE,6539,C,contrast,vehicle,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sub-racecar-2.jpg,TRUE,7499,C,contrast,vehicle,critical,sub
08e9cf981e780a3e1ea3753b075dd617,basic-car-1.jpg,TRUE,9171,C,contrast,vehicle,critical,basic
08e9cf981e780a3e1ea3753b075dd617,sub-racecar-1.jpg,TRUE,11067,C,contrast,vehicle,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-dalmatian-2.jpg,TRUE,8400,D,contrast,animal,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-dalmatian-1.jpg,TRUE,9631,D,contrast,animal,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-trex-2.jpg,TRUE,8622,D,contrast,beast,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-trex-1.jpg,TRUE,9878,D,contrast,beast,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-smart_phone-1.jpg,TRUE,10273,D,single,electronics,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-smart_phone-2.jpg,TRUE,11256,D,single,electronics,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-red_apple-1.jpg,TRUE,6663,D,single,fruit,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-red_apple-2.jpg,TRUE,7399,D,single,fruit,critical,sub
1809dde04feb597d3be4f49bb7db327d,basic-apple-2.jpg,TRUE,11079,D,single,fruit,critical,basic
1809dde04feb597d3be4f49bb7db327d,contrast-green_apple-1.jpg,TRUE,11823,D,single,fruit,critical,basic
1809dde04feb597d3be4f49bb7db327d,contrast-green_apple-2.jpg,TRUE,13615,D,single,fruit,critical,basic
1809dde04feb597d3be4f49bb7db327d,basic-apple-1.jpg,TRUE,14519,D,single,fruit,critical,basic
1809dde04feb597d3be4f49bb7db327d,sub-wooden_chair-1.jpg,TRUE,4460,D,contrast,furniture,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-wooden_chair-2.jpg,TRUE,6668,D,contrast,furniture,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-gooseneck_lamp-2.jpg,TRUE,4504,D,contrast,light,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-gooseneck_lamp-1.jpg,TRUE,6240,D,contrast,light,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-green_pepper-1.jpg,TRUE,3081,D,single,vegetable,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-green_pepper-2.jpg,TRUE,4697,D,single,vegetable,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-racecar-2.jpg,TRUE,3650,D,single,vehicle,critical,sub
1809dde04feb597d3be4f49bb7db327d,sub-racecar-1.jpg,TRUE,7643,D,single,vehicle,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-dalmatian-2.jpg,TRUE,13630,D,contrast,animal,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-dalmatian-1.jpg,TRUE,14933,D,contrast,animal,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sup-beast-2.jpg,TRUE,4087,D,contrast,beast,critical,sup
10bc8ec7ffa19a6c7958998e7cad43fd,sub-trex-1.jpg,TRUE,5023,D,contrast,beast,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-dinosaur-3.jpg,TRUE,8343,D,contrast,beast,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-trex-2.jpg,TRUE,14735,D,contrast,beast,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-dinosaur-2.jpg,TRUE,15639,D,contrast,beast,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,basic-dinosaur-1.jpg,TRUE,23199,D,contrast,beast,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,contrast-flip_phone-2.jpg,TRUE,3735,D,single,electronics,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,contrast-flip_phone-1.jpg,TRUE,5399,D,single,electronics,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-smart_phone-2.jpg,TRUE,6639,D,single,electronics,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-smart_phone-1.jpg,TRUE,9607,D,single,electronics,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-apple-2.jpg,TRUE,2673,D,single,fruit,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,basic-apple-3.jpg,TRUE,5921,D,single,fruit,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,contrast-green_apple-1.jpg,TRUE,7505,D,single,fruit,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,contrast-green_apple-2.jpg,TRUE,8721,D,single,fruit,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,basic-apple-1.jpg,TRUE,9713,D,single,fruit,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-red_apple-2.jpg,TRUE,10793,D,single,fruit,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-red_apple-1.jpg,TRUE,12249,D,single,fruit,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-wooden_chair-2.jpg,TRUE,3320,D,contrast,furniture,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-chair-2.jpg,TRUE,5831,D,contrast,furniture,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-wooden_chair-1.jpg,TRUE,9527,D,contrast,furniture,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-gooseneck_lamp-2.jpg,TRUE,5116,D,contrast,light,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-gooseneck_lamp-1.jpg,TRUE,7236,D,contrast,light,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-green_pepper-1.jpg,TRUE,3154,D,single,vegetable,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-pepper-3.jpg,TRUE,5209,D,single,vegetable,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,basic-pepper-1.jpg,TRUE,6465,D,single,vegetable,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-green_pepper-2.jpg,TRUE,7169,D,single,vegetable,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,basic-pepper-2.jpg,TRUE,8033,D,single,vegetable,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,contrast-red_pepper-1.jpg,TRUE,9705,D,single,vegetable,critical,basic
10bc8ec7ffa19a6c7958998e7cad43fd,sub-racecar-2.jpg,TRUE,4463,D,single,vehicle,critical,sub
10bc8ec7ffa19a6c7958998e7cad43fd,sub-racecar-1.jpg,TRUE,6743,D,single,vehicle,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-dalmatian-1.jpg,TRUE,3905,C,single,animal,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-dalmatian-2.jpg,TRUE,6437,C,single,animal,critical,sub
2c14265e0d136270bc1c33d4275396f1,basic-dog-3.jpg,TRUE,8099,C,single,animal,critical,basic
2c14265e0d136270bc1c33d4275396f1,basic-dog-1.jpg,TRUE,9159,C,single,animal,critical,basic
2c14265e0d136270bc1c33d4275396f1,basic-dog-2.jpg,TRUE,10277,C,single,animal,critical,basic
2c14265e0d136270bc1c33d4275396f1,contrast-corgi-2.jpg,TRUE,11857,C,single,animal,critical,basic
2c14265e0d136270bc1c33d4275396f1,contrast-corgi-1.jpg,TRUE,12836,C,single,animal,critical,basic
2c14265e0d136270bc1c33d4275396f1,basic-dinosaur-3.jpg,TRUE,2622,C,single,beast,critical,basic
2c14265e0d136270bc1c33d4275396f1,sup-beast-1.jpg,TRUE,4700,C,single,beast,critical,sup
2c14265e0d136270bc1c33d4275396f1,contrast-triceratops-2.jpg,TRUE,5603,C,single,beast,critical,basic
2c14265e0d136270bc1c33d4275396f1,sub-trex-2.jpg,TRUE,6704,C,single,beast,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-trex-1.jpg,TRUE,7596,C,single,beast,critical,sub
2c14265e0d136270bc1c33d4275396f1,contrast-triceratops-1.jpg,TRUE,8582,C,single,beast,critical,basic
2c14265e0d136270bc1c33d4275396f1,basic-dinosaur-1.jpg,TRUE,9600,C,single,beast,critical,basic
2c14265e0d136270bc1c33d4275396f1,basic-dinosaur-2.jpg,TRUE,11512,C,single,beast,critical,basic
2c14265e0d136270bc1c33d4275396f1,sub-smart_phone-1.jpg,TRUE,3190,C,contrast,electronics,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-smart_phone-2.jpg,TRUE,4386,C,contrast,electronics,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-red_apple-2.jpg,TRUE,2810,C,contrast,fruit,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-red_apple-1.jpg,TRUE,4272,C,contrast,fruit,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-wooden_chair-2.jpg,TRUE,2804,C,single,furniture,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-wooden_chair-1.jpg,TRUE,3906,C,single,furniture,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-gooseneck_lamp-2.jpg,TRUE,2279,C,single,light,critical,sub
2c14265e0d136270bc1c33d4275396f1,contrast-desk_lamp-1.jpg,TRUE,3254,C,single,light,critical,basic
2c14265e0d136270bc1c33d4275396f1,contrast-desk_lamp-2.jpg,TRUE,4450,C,single,light,critical,basic
2c14265e0d136270bc1c33d4275396f1,sub-gooseneck_lamp-1.jpg,TRUE,5749,C,single,light,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-green_pepper-2.jpg,TRUE,2465,C,contrast,vegetable,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-green_pepper-1.jpg,TRUE,3834,C,contrast,vegetable,critical,sub
2c14265e0d136270bc1c33d4275396f1,sub-racecar-1.jpg,TRUE,3200,C,contrast,vehicle,critical,sub
2c14265e0d136270bc1c33d4275396f1,basic-car-2.jpg,TRUE,4548,C,contrast,vehicle,critical,basic
2c14265e0d136270bc1c33d4275396f1,sub-racecar-2.jpg,TRUE,5772,C,contrast,vehicle,critical,sub
2c14265e0d136270bc1c33d4275396f1,basic-car-3.jpg,TRUE,8706,C,contrast,vehicle,critical,basic
7f36a637037644ad197a3a90aea10eb1,sub-dalmatian-2.jpg,TRUE,6110,D,contrast,animal,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-dalmatian-1.jpg,TRUE,6949,D,contrast,animal,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-trex-1.jpg,TRUE,1904,D,contrast,beast,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-trex-2.jpg,TRUE,4017,D,contrast,beast,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-smart_phone-2.jpg,TRUE,2315,D,single,electronics,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-smart_phone-1.jpg,TRUE,5352,D,single,electronics,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-red_apple-1.jpg,TRUE,1974,D,single,fruit,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-red_apple-2.jpg,TRUE,2644,D,single,fruit,critical,sub
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-1.jpg,TRUE,5176,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-2.jpg,TRUE,5850,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-1.jpg,FALSE,6271,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-1.jpg,TRUE,7322,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-apple-2.jpg,TRUE,8903,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-apple-2.jpg,FALSE,9713,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-1.jpg,FALSE,16157,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-green_apple-2.jpg,FALSE,16567,D,single,fruit,critical,basic
7f36a637037644ad197a3a90aea10eb1,sub-wooden_chair-1.jpg,TRUE,2608,D,contrast,furniture,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-wooden_chair-2.jpg,TRUE,5992,D,contrast,furniture,critical,sub
7f36a637037644ad197a3a90aea10eb1,basic-chair-2.jpg,TRUE,9435,D,contrast,furniture,critical,basic
7f36a637037644ad197a3a90aea10eb1,sub-gooseneck_lamp-2.jpg,TRUE,2427,D,contrast,light,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-gooseneck_lamp-1.jpg,TRUE,3157,D,contrast,light,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-green_pepper-1.jpg,TRUE,1408,D,single,vegetable,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-green_pepper-2.jpg,TRUE,1920,D,single,vegetable,critical,sub
7f36a637037644ad197a3a90aea10eb1,basic-pepper-2.jpg,TRUE,3210,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-pepper-3.jpg,TRUE,3758,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-red_pepper-2.jpg,TRUE,4417,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-red_pepper-1.jpg,TRUE,5507,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-pepper-1.jpg,TRUE,6597,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-red_pepper-1.jpg,FALSE,8268,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-pepper-2.jpg,FALSE,8904,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-pepper-3.jpg,FALSE,9344,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,basic-pepper-1.jpg,FALSE,9919,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,contrast-red_pepper-2.jpg,FALSE,10733,D,single,vegetable,critical,basic
7f36a637037644ad197a3a90aea10eb1,sub-racecar-2.jpg,TRUE,1613,D,single,vehicle,critical,sub
7f36a637037644ad197a3a90aea10eb1,sub-racecar-1.jpg,TRUE,5752,D,single,vehicle,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-dalmatian-2.jpg,TRUE,4612,D,contrast,animal,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-dalmatian-1.jpg,TRUE,5551,D,contrast,animal,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-trex-2.jpg,TRUE,4084,D,contrast,beast,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-trex-1.jpg,TRUE,7776,D,contrast,beast,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-smart_phone-1.jpg,TRUE,3557,D,single,electronics,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-smart_phone-2.jpg,TRUE,5592,D,single,electronics,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-red_apple-2.jpg,TRUE,1519,D,single,fruit,critical,sub
b6cbe71dfae507fa2950f70d73b1c81b,sub-red_apple-1.jpg,TRUE,1903,D,single,fruit,critical,sub
